J_best,J_mean,J_std,EU_best,EU_mean,I_ow_best,I_ow_mean,I_ao_best,I_ao_mean,I_wago_best,I_wago_mean,n_runs,beta2,beta3,pagw_path
-5.411662842928863,-5.589943667336397,0.26803285134790444,-5.205022210626925,-5.453698503880222,1.0927102770529378,0.7143429830451512,1.0699174729334124,0.7055329814349609,7.190879343342e-06,2.807096530406351e-06,5,5.17947467923121,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.179475_b3=0.100000.npy
-5.4115966785007465,-5.7131861358211795,0.3336039592248099,-5.205155480175822,-5.603842869637503,1.0927102770529378,0.5757135469331629,1.0684839827109474,0.5660317730855038,2.881343328258119e-05,1.1514740427448322e-05,5,5.17947467923121,0.19306977288832505,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.179475_b3=0.193070.npy
-5.410626269075431,-5.631260427987815,0.23482713767498084,-5.207807002867072,-5.3472424419840525,1.0927102770529378,0.5757135469331629,1.0416820097350847,0.5552356093515065,0.0017019571669528632,0.17681877300675608,5,5.17947467923121,1.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.179475_b3=1.000000.npy
-5.395933653818814,-5.39593365381882,5.224422199693188e-15,-5.217374312828111,-5.217374312827191,-1.4802973661668756e-16,-1.4802973661668756e-16,-1.0811178837639411e-16,-7.304067064443765e-17,0.9248435854015532,0.924843585406351,5,5.17947467923121,5.17947467923121,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.179475_b3=5.179475.npy
-5.306007242898627,-6.108165137946793,1.539924706902296,-5.2052514248426816,-5.3042704272205405,-1.4802973661668756e-16,14.597915159049895,-2.0937305641770925e-16,0.13862943611198814,1.0075581805594533,7.771295569804748,5,5.17947467923121,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=5.179475_b3=10.000000.npy
-5.368612293033071,-5.432880611238659,0.05245368195583554,-5.202150388942492,-5.302450512735126,1.0927102770529378,0.8537328897160155,1.0862766506360797,0.8512190366809114,5.4200954890325464e-06,2.1860985630734806e-06,5,6.5268514222638645,0.18098477308136654,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=6.526851_b3=0.180985.npy
-5.36859944065256,-5.690461890030487,0.3526476708099263,-5.202211989588643,-5.602666996191832,1.0927102770529378,0.5757135469331633,1.085680876943269,0.5729021174749525,1.195797242814508e-05,4.782890166536467e-06,5,6.5268514222638645,0.2556477869824599,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=6.526851_b3=0.255648.npy
-5.368578694914693,-5.540229160131085,0.292691629569149,-5.202311381890927,-5.41922887989489,1.0927102770529378,0.7942556023437509,1.0847032561391785,0.7894515814338977,2.7596759682219097e-05,1.6557741133260608e-05,5,6.5268514222638645,0.3611120973124448,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=6.526851_b3=0.361112.npy
-5.36854377328835,-5.561664165925052,0.28313453868441996,-5.202467647824314,-5.452398294210146,1.0927102770529378,0.7151034536040268,1.08309337638751,0.7112938918281257,6.727447346942809e-05,0.00014600440251251586,5,6.5268514222638645,0.5100843952712939,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=6.526851_b3=0.510084.npy
-5.368481258696007,-5.548500662712773,0.2572936347764083,-5.20271906168154,-5.365420068795052,1.0927102770529378,0.7151034536040268,1.0803144558321183,0.7101658801331489,0.000175609176904729,0.053515253826911816,5,6.5268514222638645,0.720513359246896,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=6.526851_b3=0.720513.npy
-5.356773190017217,-5.553918331490076,0.28724390396637045,-5.201827764464489,-5.452363851865435,1.0927102770529378,0.7151034536040264,1.0884158512777995,0.713416834322038,6.670121230664954e-06,2.705354007031178e-06,5,7.025706385785358,0.25301647191252996,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.025706_b3=0.253016.npy
-5.356761435265266,-5.684220073068345,0.3578879093775345,-5.201890302665286,-5.602427431370314,1.0927102770529378,0.576474017492039,1.0877735903227912,0.5745268873287566,1.5541440807407048e-05,6.317897276362342e-06,5,7.025706385785358,0.3573952659844372,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.025706_b3=0.357395.npy
-5.356761435229989,-5.423605528437183,0.05457797343772711,-5.201890303281413,-5.3024618454708685,1.0927102770529378,0.8529724191571401,1.087773585445664,0.8509977377301894,1.554145609652034e-05,6.216744208900409e-06,5,7.025706385785358,0.35739526598443727,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.025706_b3=0.357395.npy
-5.356741420266437,-5.553911920992353,0.2872692344344386,-5.201989956479596,-5.4524295613879,1.0927102770529378,0.7143429830451512,1.0867038055341827,0.7119403436179432,3.84096609390201e-05,7.508291661780311e-05,5,7.025706385785358,0.5048342314734532,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.025706_b3=0.504834.npy
-5.356704982282357,-5.541525506069315,0.26294596214319843,-5.202153717808137,-5.367297850573501,1.0927102770529378,0.7143429830451512,1.0848241675887493,0.7111880929404467,0.00010227356751058185,0.05205688411647089,5,7.025706385785358,0.7130973057670268,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.025706_b3=0.713097.npy
-5.3555668726453005,-5.530772010182531,0.29765338625121196,-5.2019524565325375,-5.418903141679507,1.0927102770529378,0.7942556023437509,1.0869982012068622,0.790828338989218,3.6266836108055046e-05,8.147847078667891e-05,5,7.079457843841379,0.5048342314734533,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=0.504834.npy
-5.355566122790041,-5.400312578506338,0.05479231165725202,-5.201956076121028,-5.26881416719809,1.0927102770529378,0.9340605822693604,1.08695808900913,0.9306188731327915,3.730535550325777e-05,2.2954565356778063e-05,5,7.079457843841379,0.5100843952712939,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=0.510084.npy
-5.355532425131842,-5.422664474055007,0.05481308841155327,-5.202108962911707,-5.302549354806712,1.0927102770529378,0.852972419157139,1.0851939705245401,0.8499653024715345,9.679551717440006e-05,3.874194305472311e-05,5,7.079457843841379,0.7130973057670268,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=0.713097.npy
-5.355531006378271,-5.657326694087537,0.32651023367866977,-5.202115029437904,-5.427919601796906,1.0927102770529378,0.5764740174920385,1.0851212003594712,0.5734472917372943,9.98151243190236e-05,0.10692815207000302,5,7.079457843841379,0.720513359246896,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=0.720513.npy
-5.355462699538997,-5.51168633397665,0.2066481066626106,-5.201834195317857,-5.323045175020772,1.096512629847316,0.7158639241629026,1.0855469282877253,0.7114735917712471,0.000293041934184201,0.08878423347311001,5,7.079457843841379,1.0072767173652575,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=1.007277.npy
-5.355459654793961,-5.5107750540609395,0.20488278227628207,-5.201844932889894,-5.322319127609458,1.096512629847316,0.7151034536040268,1.0854015010471545,0.7106667992797145,0.0003029693334254337,0.0896350345333773,5,7.079457843841379,1.017752171338503,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=1.017752.npy
-5.3553094831663355,-5.482063276179733,0.1506174469675066,-5.202310211929586,-5.296328079963949,1.096512629847316,0.7158639241629026,1.078562425607954,0.6989330841009646,0.0009223821323428622,0.12379678009238582,5,7.079457843841379,1.4228161811027888,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=1.422816.npy
-5.355302691864257,-5.4811608362284545,0.1490700248117335,-5.2023289453772685,-5.295165449032624,1.096512629847316,0.7158639241629026,1.0782660284605805,0.6977141653074039,0.0009554688371182079,0.12570581677709747,5,7.079457843841379,1.4376131531369656,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=1.437613.npy
-5.354958763737883,-5.501115859335522,0.12713330404184697,-5.203128618867814,-5.244569831000582,1.096512629847316,0.5717874466442782,1.064245515309916,0.5452849608898257,0.003017626618230272,0.3608009194467813,5,7.079457843841379,2.0097812749044577,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=2.009781.npy
-5.354943033382692,-5.523018702320005,0.13723320902363625,-5.203160122995321,-5.259796073959042,1.096512629847316,0.4386050519389264,1.0636417569331527,0.42545670278305964,0.003126274003833849,0.4124829454702764,5,7.079457843841379,2.030682553449465,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=2.030683.npy
-5.354157898851366,-5.43920677810934,0.07994372561756613,-5.204440326068652,-5.235095487027321,1.096512629847316,0.5772344880509143,1.0362204710850982,0.523427586831737,0.009503305122632182,0.36955321084003534,5,7.079457843841379,2.8388915072823315,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=2.838892.npy
-5.3541228725953065,-5.414417534998212,0.06397363658151627,-5.204488083536161,-5.2276075007595395,1.096512629847316,0.7076450439638764,1.0350958989406518,0.6620225557149614,0.009820327166148897,0.2676141528999737,5,7.079457843841379,2.8684153479577725,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=2.868415.npy
-5.352483555727029,-5.37347004643309,0.017135397906835645,-5.2062658495880285,-5.214221631202541,1.096512629847316,0.8366856211858547,0.9885787478856405,0.7555751158454942,0.02637502674747304,0.21060972418604074,5,7.079457843841379,4.010040839146975,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=4.010041.npy
-5.3524149054943155,-5.36609908238964,0.016741390274593707,-5.206326472442432,-5.211558322670818,1.096512629847316,0.9225341535141329,0.9868392233541248,0.8314098648730781,0.027121111480203196,0.15032374693191308,5,7.079457843841379,4.051744372562496,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=4.051744.npy
-5.349502542936048,-5.364251951451135,0.013956317603511346,-5.2083540120734,-5.2115948971153925,1.096512629847316,0.5699102765649949,0.9232214755282854,0.48290197426998543,0.06083511598267926,0.4783265318486297,5,7.079457843841379,5.664333240765637,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=5.664333.npy
-5.349390776838834,-5.363378783556686,0.013240586958957717,-5.208416585793321,-5.211465247008695,1.096512629847316,0.5702556738691251,0.9210996891398366,0.4819952645016155,0.06218531312375431,0.47977870067020056,5,7.079457843841379,5.72324104745849,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=5.723241.npy
-5.34681763033973,-5.346817630339734,3.640448215221994e-15,-5.209669546426348,-5.209669546426341,-1.4802973661668756e-16,-1.4802973661668756e-16,7.850233936815526e-17,2.6015970458213814e-17,0.9709340784284152,0.9709340784284773,5,7.079457843841379,7.079457843841379,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=7.079458.npy
-5.207769484282377,-5.478383229053188,0.42170549073254726,-5.207769484282377,-5.209242097928156,36.148214307344766,14.619187277595378,-1.3007980708046742e-16,0.11650989700613201,0.0,2.021743115288822,5,7.079457843841379,8.001083367836141,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=8.001083.npy
-5.207629160380721,-5.28083201050292,0.059769876838939154,-5.207629160380721,-5.207613694506237,36.84136148790471,14.597915159049895,1.3462448021160924e-17,2.1085449404877208e-17,0.0,0.5919183089740998,5,7.079457843841379,8.084292856461175,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=8.084293.npy
-5.20530395436853,-5.513423007286384,0.5174981916089035,-5.20530395436853,-5.218312079536497,36.14821430734476,14.613023646192724,2.6924904612799365e-17,0.12886332581534438,0.0,2.769084991659752,5,7.079457843841379,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.079458_b3=10.000000.npy
-5.353094390977674,-5.420734275297055,0.05522574709453575,-5.201121188747442,-5.302277275754397,1.096512629847316,0.8537328897160142,1.0936786826566685,0.8524945270870135,7.042045892046221e-07,3.269106140572405e-07,5,7.196856730011517,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.196857_b3=0.100000.npy
-5.35309156853619,-5.5515056478499485,0.28853609962411875,-5.201137181497073,-5.452198300347916,1.096512629847316,0.7158639241629026,1.0935192501125197,0.7146709502783513,1.442287285013098e-06,5.753852094613481e-07,5,7.196856730011517,0.1389495494373138,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.196857_b3=0.138950.npy
-5.3529620631657435,-5.420679998290477,0.05528738464747265,-5.201715682157285,-5.302500368216276,1.096512629847316,0.8537328897160146,1.0866567684578887,0.849797340720013,0.0002559126382272957,0.00010067246812731109,5,7.196856730011517,1.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.196857_b3=1.000000.npy
-5.3445780399309655,-5.344578039930967,7.944109290391273e-16,-5.20938265795183,-5.20938265795217,-1.4802973661668756e-16,-1.4802973661668756e-16,9.190224689029272e-17,-1.529604444213061e-17,0.9729817946630201,0.9729817946605852,5,7.196856730011517,7.196856730011517,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.196857_b3=7.196857.npy
-5.205300250539799,-5.7465630795805325,0.622881845181277,-5.205300250539799,-5.2291318455013975,36.84136148790471,14.911272749877408,-2.2204460492503123e-16,0.2559817644062353,0.0,4.818626832507204,5,7.196856730011517,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=7.196857_b3=10.000000.npy
-5.319707214181882,-5.39469862630912,0.06123023129160994,-5.200821141956602,-5.302034175673702,1.096512629847316,0.8544933602748916,1.0960384722479821,0.8543037480801695,6.233153817021192e-07,2.4928424596068064e-07,5,9.219422682122131,0.2556477869824599,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=9.219423_b3=0.255648.npy
-5.31970611279767,-5.529699774985895,0.30024932308575814,-5.2008290834729305,-5.452075618146049,1.096512629847316,0.7158639241629021,1.0959386985163675,0.7156343525826037,1.5229553427579844e-06,6.094507521294916e-07,5,9.219422682122131,0.3611120973124448,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=9.219423_b3=0.361112.npy
-5.319704095925839,-5.504714200408048,0.3113124664368211,-5.200843107964314,-5.418128324972683,1.096512629847316,0.7965370140203774,1.0957563993910426,0.7960833017384985,4.054873866715638e-06,0.00012108248628062226,5,9.219422682122131,0.5100843952712939,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=9.219423_b3=0.510084.npy
-5.319700078440097,-5.638448821176709,0.3424131982750642,-5.200868474537065,-5.427530525539193,1.096512629847316,0.5772344880509147,1.0954059003478935,0.576791794493545,1.1948143487478194e-05,0.10689220271672344,5,9.219422682122131,0.720513359246896,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=9.219423_b3=0.720513.npy
-5.311264955103432,-5.524187977206106,0.30321656416877607,-5.200797311255782,-5.452062908128511,1.096512629847316,0.7158639241629029,1.09627802252068,0.7157700988986868,2.8184629357135686e-07,1.1287506033091922e-07,5,9.924074047417655,0.25301647191252996,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=9.924074_b3=0.253016.npy
-5.311264455777065,-5.660257034306741,0.37803882804142647,-5.200801147828497,-5.602102702507986,1.096512629847316,0.5772344880509143,1.0962268096650027,0.5771201876462739,6.928151075864528e-07,2.7756277052327996e-07,5,9.924074047417655,0.3573952659844372,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=9.924074_b3=0.357395.npy
-5.31126445585917,-5.524187777188362,0.303216703949906,-5.200801145786662,-5.452064442945977,1.096512629847316,0.7158639241629026,1.096226832361754,0.7157496076969796,6.927568165672276e-07,2.773671635424754e-07,5,9.924074047417655,0.35739526598443727,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=9.924074_b3=0.357395.npy
-5.311263522042414,-5.660272422254937,0.37805832858337685,-5.200808247257191,-5.601884723523975,1.096512629847316,0.5772344880509143,1.0961294227636982,0.5770812054719601,1.8772496614050419e-06,0.00012018669349792549,5,9.924074047417655,0.5048342314734532,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=9.924074_b3=0.504834.npy
-5.31126161561231,-5.362498794425013,0.06275247196769065,-5.2008214858216375,-5.268296707314918,1.096512629847316,0.9351664501323661,1.095936959626783,0.934821047820318,5.6813270236202395e-06,3.4088212351518467e-06,5,9.924074047417655,0.7130973057670268,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=9.924074_b3=0.713097.npy
-5.310428576457719,-5.387467594920271,0.06290177755045308,-5.200824887179228,-5.302038827725601,1.096512629847316,0.8544933602748916,1.0960266630511,0.8542814408363062,1.0229733803787623e-07,6.231110395181537e-08,5,10.0,0.1,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.100000.npy
-5.310426609892655,-5.795991195730378,0.39646174242969573,-5.200795211467195,-5.752140558247431,1.096512629847316,0.4386050519389264,1.0963087078628262,0.4385036737054945,7.331522601352094e-08,3.753199583059635e-08,5,10.0,0.13894954943731375,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.138950.npy
-5.310426431081178,-5.387465128769699,0.06290183170757463,-5.200794555497807,-5.302023500207765,1.096512629847316,0.8544933602748899,1.0963115550672557,0.8544134213991231,1.390250343410399e-07,5.529943433670589e-08,5,10.0,0.193069772888325,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.193070.npy
-5.310426157672485,-5.659815654694272,0.3784103651851165,-5.200796149846964,-5.602100699354329,1.096512629847316,0.5772344880509143,1.0962888757285092,0.577145063522346,3.005297130846885e-07,1.2044974347327364e-07,5,10.0,0.2682695795279726,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.268270.npy
-5.310425758907912,-5.387464858377565,0.06290216123833875,-5.200799242056371,-5.302025419762197,1.096512629847316,0.8544933602748899,1.0962473023852366,0.8543872394541495,6.385270342649851e-07,2.5541965783344185e-07,5,10.0,0.35739526598443727,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.357395.npy
-5.3104257404223505,-5.523640169059746,0.3035116458223153,-5.200799387408771,-5.452063738187239,1.096512629847316,0.7158639241629021,1.0962453376509933,0.7157570255529635,6.569526343646042e-07,2.6300415561369273e-07,5,10.0,0.3611120973124448,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.361112.npy
-5.31042568151993,-5.523640145468599,0.30351166238223287,-5.200799849541939,-5.4520639235092485,1.096512629847316,0.7158639241629021,1.09623907824516,0.7157545158073269,7.172462408073094e-07,2.87165849543951e-07,5,10.0,0.372759372031494,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.372759.npy
-5.310424897720562,-5.523647712630498,0.303527359673636,-5.200805846879343,-5.451955912961564,1.096512629847316,0.7158639241629021,1.0961561660101382,0.7157213385217995,1.7337220147009685e-06,6.0411400634868754e-05,5,10.0,0.5048342314734532,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.504834.npy
-5.310424897729064,-5.387464513741564,0.06290258306623878,-5.200805846734607,-5.302028062437482,1.096512629847316,0.8544933602748903,1.0961561676945815,0.8543507756047163,1.7337143376559476e-06,6.935127995013829e-07,5,10.0,0.5048342314734533,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.504834.npy
-5.310424861819095,-5.65984112154194,0.3784424244426872,-5.200806113216535,-5.601665462428076,1.096512629847316,0.5772344880509147,1.0961524077654656,0.5770904002582965,1.7892873103431765e-06,0.00023801511534234316,5,10.0,0.5100843952712939,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.510084.npy
-5.310424807339114,-5.387464477569309,0.06290262733854972,-5.200806515798332,-5.302028330086475,1.096512629847316,0.8544933602748903,1.0961467139973717,0.8543469937788541,1.8750428876064026e-06,7.500422919226418e-07,5,10.0,0.517947467923121,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.517947.npy
-5.310423134051156,-5.511275170666164,0.27927024903085446,-5.200818209107921,-5.366763612378671,1.096512629847316,0.7158639241629033,1.095975433297493,0.715649045111905,5.263808688868745e-06,0.052018062272601306,5,10.0,0.7130973057670268,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.713097.npy
-5.310423065415738,-5.7568700810392945,0.364522461820739,-5.200818664987518,-5.490904555552982,1.096512629847316,0.4386050519389264,1.0959685390029588,0.43838741568851625,5.431128027546989e-06,0.1598614639752194,5,10.0,0.7196856730011519,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.719686.npy
-5.310423056726959,-5.756614537330248,0.3643138183508665,-5.200818722599482,-5.490249330598092,1.096512629847316,0.4386050519389264,1.0959676667448552,0.43838706675218475,5.452450975545897e-06,0.1603333160774775,5,10.0,0.720513359246896,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=0.720513.npy
-5.310419184308769,-5.673683648171098,0.29660419271567384,-5.20084239048449,-5.365654841807027,1.096512629847316,0.4386050519389264,1.0955906608984871,0.4382362643820287,1.772773442971629e-05,0.26420517992586623,5,10.0,1.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=1.000000.npy
-5.310419054468161,-5.482230944031224,0.2227478726124528,-5.200843128958191,-5.322648485521148,1.096512629847316,0.7158639241629029,1.0955783529965533,0.7154901975467313,1.8221847662733402e-05,0.0886740332079171,5,10.0,1.0072767173652575,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=1.007277.npy
-5.310418864568531,-5.481320498907142,0.2209892359158625,-5.20084420384374,-5.321810282720562,1.096512629847316,0.7158639241629021,1.0955603843804982,0.7154830084095511,1.89528727663292e-05,0.08952343033810277,5,10.0,1.017752171338503,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=1.017752.npy
-5.310409392213738,-5.551336312156577,0.20880596467863344,-5.200892184199837,-5.276175498229063,1.096512629847316,0.5749299386638821,1.0947013142098683,0.572162224530958,6.541271374427054e-05,0.30283302787669797,5,10.0,1.3894954943731375,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=1.389495.npy
-5.31040823401545,-5.415160232362663,0.0994094283869921,-5.2008974984895335,-5.272942376373777,1.096512629847316,0.8521888108878575,1.0946001382720585,0.8459719796784746,7.216765365919833e-05,0.08198360459812123,5,10.0,1.4228161811027888,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=1.422816.npy
-5.310407700571327,-5.5167889239501235,0.20579975415275972,-5.200899915809964,-5.298566759190554,1.096512629847316,0.5772344880509147,1.0945537633886553,0.5742615954406554,7.53430375173965e-05,0.23116245206968844,5,10.0,1.4376131531369656,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=1.437613.npy
-5.310381814590959,-5.4401424658863355,0.12856727128145723,-5.20100200476769,-5.241059812992438,1.096512629847316,0.7084103676153349,1.0924254084627631,0.6996595007749385,0.0002650249021257507,0.24928532488852193,5,10.0,1.9306977288832496,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=1.930698.npy
-5.310375917921356,-5.421049959099589,0.11984998232085431,-5.201022474364803,-5.2492872455017014,1.096512629847316,0.7106169850068574,1.0919649329531764,0.7023379064474685,0.00031543569612503146,0.20405092821243836,5,10.0,2.0097812749044577,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=2.009781.npy
-5.310374265708202,-5.4626293026104005,0.14660416043960459,-5.201028080149062,-5.25489383566567,1.096512629847316,0.5752279729099824,1.0918371429607883,0.5684435869455167,0.0003299275593345606,0.3064119409942926,5,10.0,2.030682553449465,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=2.030683.npy
